Gene	921	Mel202	Mel270	Mel285	MP38	MP41	MP46	OMM1	OMM23	OMM25
GOT1L1	0.90095	0.57275	0.8846	0.80428	0.89311	0.89668	0.77796	0.24925	0.044248	0.63545
GOT2	0.39463	0.38054	0.16841	0.7108	0.51816	0.45224	0.60737	0.51736	0.47668	0.50905
GP1BA	0.79391	0.41631	0.66974	0.81397	0.67139	0.27983	0.99813	0.87396	0.43403	0.8228
GP1BB	0.9909	0.92923	0.73594	0.8897	0.82815	0.81796	0.74833	0.88906	0.91718	0.87862
GP2	0.66932	0.89035	0.93751	0.84442	0.99062	0.94673	0.87673	0.97673	0.36364	0.98609
GP5	0.17414	0.59815	0.093525	0.69277	0.69643	0.62139	0.76933	0.76553	0.3344	0.29434
GP6	0.9946	0.97975	0.82259	0.79386	0.90416	0.87488	0.97911	0.97633	0.91718	0.4904
GP9	0.9855	0.88504	0.93751	0.99276	0.97716	0.96707	0.99679	0.99146	0.91738	0.98781
GPA33	0.9425	0.91721	0.84985	0.9529	0.96643	0.56461	0.9161	0.29119	0.38264	0.61072
GPAA1	0.91261	0.45001	0.97914	0.88702	0.92468	0.46264	0.96353	0.68571	0.98851	0.97867
GPALPP1	0.81303	0.84781	0.8432	0.48783	0.77272	0.51777	0.90296	0.66918	0.94638	0.99967
GPAM	0.77201	0.56812	0.56684	0.88678	0.86532	0.87293	0.96533	0.93234	0.99594	0.69701
GPANK1	0.9574	0.82989	0.88327	0.93803	0.96628	0.97016	0.51351	0.83571	0.86802	0.93372
GPAT2	0.94659	0.25399	0.36315	0.67094	0.88871	0.70348	0.99795	0.45962	0.92869	0.39525
GPATCH1	0.91969	0.22073	0.8687	0.65357	0.21434	0.95444	0.5595	0.83571	0.99594	0.82355
GPATCH11	0.8	0.92364	0.78087	0.65795	0.94713	0.87715	0.99609	0.96778	0.9344	0.84985
GPATCH2	0.35693	0.97344	0.81024	0.94888	0.75135	0.90955	0.88308	0.95351	0.98455	0.45614
GPATCH2L	0.90095	0.76678	0.70732	0.84768	0.87048	0.69405	0.9161	0.91704	0.82147	0.65308
GPATCH3	0.4875	0.94579	0.70915	0.97532	0.97027	0.97409	0.9732	0.9703	0.98455	0.8799
GPATCH4	0.84879	0.97543	0.32102	0.75218	0.7343	0.041429	0.72693	0.93796	0.46891	0.85772
GPATCH8	0.54903	0.0082079	0.71398	0.90954	0.87786	0.13248	0.69397	0.97819	0.95229	0.97902
GPBAR1	0.56916	0.84841	0.55264	0.96578	0.57515	0.30543	0.62614	0.72355	0.66164	0.36372
GPBP1	0.94369	0.70545	0.51163	0.8213	0.99292	0.93173	0.93047	0.84053	0.90216	0.9211
GPBP1L1	0.72221	0.53843	0.9687	0.85801	0.84233	0.84988	0.90876	0.9665	0.88276	0.84534
GPC1	0.63133	0.90114	0.91291	0.92098	0.91468	0.75574	0.83234	0.9838	0.86533	0.81303
GPC2	0.93285	0.96315	0.86418	0.49927	0.99244	0.89365000000000006	0.95675	0.99933	0.85139	0.74104
GPC3	0.81621	0.47786	0.90127	0.89686	0.9575	0.67939	0.88308	0.68826	0.74405	0.37452
GPC4	0.078456	0.078515	0.81183	0.53644	0.86715	0.77137	0.88487	0.67467	0.89962	0.045363
GPC5	0.90281	0.22073	0.1742	0.52027	0.5038	0.25316	0.85282	0.23272	0.40658	0.16255
GPC6	0.18058	0.68723	0.21702	0.81758	0.17851	0.69285	0.76933	0.14453	0.46041	0.22766
GPCPD1	0.89791	0.82548	0.93079	0.91982	0.99933	0.68998	0.97848	0.98552	0.74947	0.94037
GPD1	0.83211	0.64412	0.93181	0.80409	0.96529	0.86023	0.99267	0.92094	0.92762	0.74353
GPD1L	0.10392	0.013514	0.22746	0.26341	0.82748	0.14765	0.83034	0.45198	0.41973	0.067722
GPD2	0.67328	0.61002	0.82701	0.92849	0.90608	0.92575	0.97532	0.94877	0.95509	0.86417
GPER1	0.16603	0.65972	0.79164	0.97919	0.96911	0.82434	0.91444	0.13359	0.11778	0.3493
GPHA2	0.91753	0.61042	0.92071	0.88021	0.99477	0.99714	0.87673	0.99933	0.8329	0.74085
GPHN	0.8121	0.80768	0.23179	0.69486	0.45149	0.76598	0.94813	0.28438	0.3933	0.042225
GPI	0.90728	0.7552	0.94394	0.54069	0.8975	0.66154	0.83034	0.83272	0.62308	0.916
GPIHBP1	0.60817	0.36977	0.85195	0.88059	0.8554	0.75796	0.88621	0.88563	0.53159	0.94624
GPKOW	0.29148	0.0058997	0.014175	0.086486	0.0034965	0.13761	0.93065	0.055502	0.072946	0.016304
GPLD1	0.91414	0.69777	0.93096	0.6577	0.8099	0.94001	0.97938	0.81043	0.97683	0.96454
GPM6A	0.6873	0.53175	0.69289	0.24138	0.61981	0.83756	0.89028	0.60372	0.24987	0.70674
GPM6B	0.64867	0.083218	0.34836	0.65647	0.41556	0.075824	0.81199	0.1876	0.17793	0.027578
GPN1	0.50486	0.044855	0.027429	0.044905	0.081081	0.14774	0.27929	0	0	0
GPN2	0.014286	0.021858	0.065317	0.13988	0.34747	0.006192	0.55076	0	0	0
GPN3	0.45068	0.408	0.23634	0.16156	0.78341	0.19063	0.90643	0.066548	0.078237	0.16554
GPNMB	0.84206	0.67483	0.75539	0.96436	0.99076	0.61661	0.65824	0.44285	0.70346	0.76678
GPR1	0.97279	0.95148	0.9389	0.982	0.98695	0.92865	0.97059	0.99702	0.96886	0.92317
GPR101	0.66911	0.68723	0.62713	0.55181	0.86088	0.60707	0.97532	0.44854	0.96547	0.58583
GPR107	0.87607	0.88094	0.88706	0.80391	0.73631	0.75239	0.88937	0.89635	0.8406	0.86699
GPR108	0.77232	0.74891	0.51435	0.92242	0.96417	0.9808	0.95372	0.97698	0.46176	0.72482
GPR110	0.93382	0.88637	0.86343	0.42565	0.88104	0.81342	0.73807	0.65034	0.58678	0.52665
GPR112	0.7444	0.17982	0.46496	0.40823	0.19032	0.21078	0.71021	0.78811	0.36917	0.62127
GPR113	0.8768	0.88379	0.79938	0.85554	0.79932	0.80415	0.90007	0.89134	0.79412	0.9028
GPR114	0.36821	0.98746	0.77734	0.88254	0.90059	0.9808	0.69647	0.98972	0.91019	0.80296
GPR115	0.9855	0.7799	0.81024	0.26973	0.66881	0.5344	0.97948	0.64812	0.403	0.31073
GPR116	0.88902	0.81455	0.98956	0.96436	0.99131	0.94487	0.88487	0.9538	0.98525	0.89447
GPR119	0.90078	0.16765	0.71347	0.94493	0.75135	0.2333	0.76031	0.15916	0.80996	0.45815
GPR12	0.94011	0.98286	0.98189	0.66522	0.9575	0.97246	0.93393	0.99343	0.97204	0.69113
GPR123	0.82126999999999994	0.89066	0.81354	0.8687	0.823	0.39883	0.96702	0.63511	0.64872	0.57178
GPR124	0.82344	0.99821	0.50617	0.51968	0.73596	0.75429	0.85953	0.4945	0.094878	0.51126
GPR125	0.90721	0.9801	0.9132	0.98051	0.94334	0.97154	0.84358	0.7602	0.96664	0.82053
GPR126	0.29148	0.13457	0.20288	0.36527	0.42677	0.93255	0.71764	0.33368	0.25661	0.12905
GPR128	0.95338	0.97243	0.83963	0.82624	0.9575	0.96432	0.95324	0.96603000000000006	0.91553	0.88471
GPR132	0.99347	0.84539	0.99189	0.98402	0.90627	0.88867	0.91671	0.84424	0.9074	0.57396
GPR133	0.28878	0.80555	0.85667	0.68829	0.74493	0.55926	0.96941	0.62728	0.95073	0.80567
GPR135	0.57088	0.6225	0.90092	0.7815	0.80209	0.80746	0.85883	0.56211	0.98368	0.75535
GPR137	0.74974	0.98348	0.54023	0.4765	0.85644	0.91552	0.94433	0.95351	0.45072	0.91775
GPR137B	0.73726	0.65376	0.44597	0.85841	0.025105	0.14596	0.94259	0.2245	0.038462	0.58583
GPR137C	0.95897	0.97344	0.95091	0.88059	0.98525	0.91288	0.94103	0.83509	0.9241	0.96373
GPR139	0.58177	0.9675	0.96168	0.69709	0.91639	0.92334	0.97705	0.98552	0.43455	0.9503
GPR141	0.47797	0.53437	0.69539	0.78951	0.99095	0.87755	0.67656	0.30157	0.83511	0.14833
GPR142	0.91288	0.52769	0.71807	0.80636	0.98211	0.92894	0.97714	0.7602	0.97502	0.969
GPR143	0.44187	0.44147	0.30182	0.84661	0.64233	0.19152	0.64272	0.16005	0.048807	0.14143
GPR146	0.13146	0.76676	0.48306	0.58382	0.99548	0.73967	0.74833	0.61706	0.403	0.94012
GPR148	0.89704	0.98002	0.96138	0.83047	0.8068	0.81646	0.89381	0.93044	0.98779	0.89287
GPR149	0.9909	0.94105	0.89037	0.7275	0.92447	0.87007	0.71764	0.85264	0.98455	0.9096
GPR15	0.39825	0.22848	0.74121	0.06354	0.95569	0.76008	0.26638	0.096724	0.77248000000000006	0.12905
GPR150	0.14805	0.89695	0.85097	0.90665	0.95552	0.50714	0.87673	0.96778	0.93418	0.99865
GPR151	0.88902	0.5788	0.17185	0.9308	0.8305	0.72414	0.60868	0.65097	0.92226	0.83254
GPR152	0.88902	0.98391	0.93755	0.83676	0.81332	0.54356	0.92791	0.80571	0.9493	0.94301
GPR153	0.46122	0.30489	0.50341	0.24212	0.52323	0.53046	0.9976	0.74172	0.56469	0.26994
GPR155	0.98977	0.99753	0.83442	0.90486	0.82876	0.82192	0.71166	0.93512	0.8329	0.88176
GPR156	0.32006	0.28852	0.85625	0.53342	0.2814	0.79042	0.865	0.50059	0.74733	0.45273
GPR157	0.68059	0.95683	0.7957	0.49022	0.98041	0.58945	0.61096	0.5504	0.75459	0.7132
GPR158	0.92371	0.84244	0.91086	0.67261	0.99131	0.94823	0.62655	0.99905	0.98468	0.98474
GPR160	0.90881	0.86096	0.33035	0.051753	0.1789	0.30851	0.71886	0.29425	0.43634	0.42308
GPR161	0.92399	0.85687	0.98073	0.90287	0.9386	0.93822	0.90246	0.96447	0.36364	0.97869
GPR162	0.47122000000000003	0.64417	0.47709	0.76877	0.90666	0.55391	0.89617	0.84596	0.91908	0.78607
GPR17	0.42002	0.69717	0.85443	0.78682	0.6007	0.9808	0.81987	0.96778	0.96058	0.9991
GPR171	0.92331	0.99523	0.73594	0.98426	0.59216	0.47537	0.93995	0.13298	0.88276	0.96045
GPR173	0.36083	0.59363	0.98643	0.83073	0.81504	0.99461	0.97375	0.41437	0.91678	0.82915
GPR174	0.68469	0.75901	0.83651	0.86355	0.92679	0.16094	0.82026	0.63908	0.33038	0.018253
GPR176	0.79716	0.89705	0.98968	0.80529	0.95155	0.82903	0.91671	0.98936	0.99536	0.79948
GPR179	0.65267	0.59176	0.99961	0.90798	0.97634	0.97674	0.95858	0.62177	0.63799	0.92107000000000006
GPR18	0.91649	0.35491	0.68462	0.68559	0.6236	0.75051	0.95822	0.54114	0.99866	0.34738
GPR180	0.99511	0.766	0.58566	0.7148	0.98937	0.88968	0.93995	0.31291	0.9091	0.44223
GPR182	0.57422	0.69777	0.80194	0.87765	0.78569	0.99714	0.96071	0.99217	0.98455	0.8766
GPR183	0.86266	0.70646	0.88706	0.96844	0.82748	0.84883	0.77724	0.88563	0.96549	0.73731
GPR19	0.78608	0.67289	0.47442	0.78605	0.58533	0.783	0.89028	0.89836	0.79981	0.97849
GPR20	0.26583	0.096005	0.9387	0.83073	0.69795	0.56402	0.94846	0.96778	0.93734	0.96373
GPR21	0.72066	0.76854	0.82986	0.96509	0.393	0.89229	0.95649	0.93512	0.99594	0.9348
GPR22	0.46075	0.99609	0.82175	0.85818	0.93317	0.96527	0.87673	0.73159	0.092608	0.86003
GPR25	0.87489	0.90856	0.98133	0.92238	0.98275	0.95532	0.96986000000000006	0.92907	0.89571	0.94444
GPR26	0.73254	0.87896	0.88022	0.89153	0.89789	0.94491	0.96431	0.9522	0.97255	0.97714
GPR27	0.0038168	0.40607	0.30021	0.26063	0.43292	0.11959	0.68882	0.80019	0.38697	0.17934
GPR3	0.53996	0.94674	0.9834	0.97919	0.92781	0.87007	0.9258	0.90756	0.92717	0.7371
GPR31	0.40086	0.23708	0.48617	0.59417	0.96701	0.53647	0.763	0.49401	0.35063	0.32355
GPR32	0.99411	0.65972	0.36870000000000003	0.75405	0.51377	0.87738	0.68694	0.7594	0.70642	0.88155
GPR34	0.97381	0.37147	0.34804	0.68559	0.68873	0.5546	0.99267	0.26499	0.89571	0.20203
GPR35	0.24895	0.28057	0.12992	0.992	0.53667	0.76008	0.89618	0.15916	0.66894	0.4962
GPR37	0.98779	0.80028	0.96362	0.61028	0.81448	0.79944	0.98027	0.36066	0.77635	0.48831
GPR37L1	0.74742	0.68723	0.75491	0.79711	0.87048	0.94499	0.9591	0.98381	0.99776	0.74046
GPR39	0.99978	0.78555	0.9531	0.82146	0.58251	0.85555	0.71594	0.89122	0.94397	0.66013
GPR4	0.99154	0.86111	0.99258	0.69564	0.91009	0.94698	0.76292	0.92067	0.94681	0.98689
GPR45	0.96455	0.94363	0.76018	0.97391	0.93884	0.96707	0.54207	0.92278	0.87634	0.95477
GPR50	0.67244	0.84244	0.96735	0.92307	0.97736	0.80338	0.91456	0.97436	0.90572	0.55455
GPR52	0.79902	0.51929	0.87869	0.64013	0.83615	0.56173	0.99357	0.8408	0.97805	0.88892
GPR55	0.046948	0.022412	0.39875	0.88021	0.48134	0.041429	0.82295	0.75055	0.52558	0.1355
GPR56	0.85097	0.96918	0.93853	0.97649	0.94433	0.84668	0.96327	0.96456	0.99172	0.6447
GPR6	0.73862	0.56577	0.70848	0.84012	0.93722	0.87666	0.97534	0.96078	0.60269	0.7646
GPR61	0.84226	0.92655	0.60771	0.46151	0.46199	0.42057	0.94433	0.69539	0.65648	0.51408
GPR62	0.5516	0.80918	0.92071	0.96578	0.93144	0.7694	0.98686	0.80607	0.94167	0.75707
GPR63	0.95462	0.26095	0.3554	0.88546	0.89915	0.68459	0.6766	0.87234	0.84274	0.54204
GPR64	0.5436	0.40362	0.83947	0.97256	0.89311	0.29019	0.87573	0.5812	0.79835	0.25379
GPR65	0.74686	0.31391	0.23716	0.60767	0.81985	0.80415	0.82026	0.14453	0.85113	0.53641
GPR68	0.32174	0.94853	0.67944	0.85918	0.45795	0.28986	0.76031	0.62728	0.81427	0.63891
GPR75	0.95824	0.83055	0.93751	0.78951	0.9778	0.95532	0.61604	0.84867	0.79212	0.96992
GPR75-ASB3	0.87307	0.97634	0.83442	0.98457	0.83847	0.72109	0.74776	0.97792	0.77248000000000006	0.68891
GPR78	0.5121	0.85089	0.60672	0.69075	0.85169	0.79944	0.59518	0.72008	0.82182	0.489
GPR82	0.95338	0.71339	0.81409	0.99475	0.72431	0.39297	0.95649	0.81153	0.71625	0.54592
GPR83	0.7946	0.28361	0.65291	0.63642	0.28769	0.54721	0.53659	0.077944	0.63013	0.30692
GPR84	0.94413	0.94337	0.92612	0.93803	0.93722	0.99714	0.99795	0.84867	0.99173	0.9812
GPR85	0.82417	0.8647	0.76383	0.96435	0.83875	0.94663	0.97938	0.85264	0.90641	0.91526
GPR87	0.86226	0.96984	0.9341	0.92849	0.57515	0.78783	0.99515	0.88485	0.99594	0.40122
GPR88	0.90173	0.72989	0.9834	0.8921	0.76983	0.93993	0.98897	0.88489	0.99173	0.99593
GPR89A	0.53538	0.49834	0.33979	0.25206	0.60272	0.76008	0.77544	0.25876	0.55656	0.36569
GPR89B	0.54903	0.41978	0.50617	0.74192	0.70494	0.65698	0.70838	0.42668	0.57903	0.45457
GPR97	0.93076	0.5205	0.90546	0.96483	0.93317	0.9444	0.85684	0.72888	0.99594	0.82295
GPR98	0.994	0.97684	0.97504	0.98554	0.94464	0.94988	0.88311	0.99281	0.91553	0.96041
GPRASP1	0.70768	0.54376	0.6248	0.92849	0.86192	0.15284	0.88834	0.97835	0.91458	0.63717
GPRASP2	0.29148	0.12816	0.29598	0.7148	0.93317	0.43122	0.62075	0.18257	0.49076	0.27491
GPRC5A	0.96389	0.91301	0.95794	0.86265	0.61564	0.81141	0.93761	0.96426	0.9134	0.9982
GPRC5B	0.27917	0.35635	0.9052	0.94222	0.70393	0.89536	0.93483	0.93239	0.2453	0.75394
GPRC5C	0.62164	0.97069	0.82086	0.68084	0.86772	0.91074	0.94259	0.86275	0.55656	0.68891
GPRC5D	0.98884	0.69057	0.89362	0.91016	0.98695	0.61025	0.88697	0.84208	0.72746	0.75172
GPRC6A	0.52731	0.18021	0.14324	0.41989	0.55546	0.2472	0.36198	0.28398	0.46568	0.47733
GPRIN1	0.83024	0.79806	0.94835	0.71934	0.93852	0.97284	0.9962	0.98732	0.97638	0.95697
GPRIN2	0.91749	0.90181	0.82175	0.98175	0.90283	0.91941	0.52848	0.95689	0.98368	0.94458
GPRIN3	0.96047	0.70894	0.94977	0.91174	0.93722	0.91111	0.9161	0.96456	0.9344	0.9297
GPS1	0.67844	0.087134	0.027429	0.65672	0.076823	0.26546	0.96483	0.021546	0.044248	0.036997
GPS2	0.9621	0.73235	0.62888	0.81408	0.85604	0.72705	0.10914	0.88429	0.6929	0.9606
GPSM1	0.43885	0.81713	0.89273	0.51625	0.85893	0.63841	0.93995	0.97511	0.5303	0.68067
GPSM2	0.84803	0.84605	0.93751	0.70952	0.95138	0.84	0.99831	0.93512	0.83603	0.89603
GPSM3	0.15844	0.94858	0.979	0.98484	0.9064	0.79021	0.91117	0.9538	0.99265	0.89578
GPT	0.96252	0.083218	0.81924	0.90283	0.90642	0.97827	0.87696	0.79701	0.44185	0.87766
GPT2	0.94481	0.99821	0.86879	0.86123	0.95759	0.96169	0.7541	0.96684	0.82164	0.8896
GPX1	0.20356	0.94135	0.93751	0.79618	0.87616	0.83753	0.88137	0.99343	0.91718	0.95147
GPX2	0.78663	0.99685	0.91878	0.89962	0.87645	0.57919	0.93995	0.90977	0.95924	0.46126
GPX3	0.59234	0.90195	0.17967	0.81462	0.90715	0.91844	0.93393	0.66842	0.76304	0.74242
GPX4	0.63133	0.7991	0.48456	0	0.01956	0.38696	0.89534	0.5506	0.24659	0.98725
GPX5	0.92241	0.59871	0.94182	0.56029	0.71457	0.93164	0.95598	0.62586	0.56838	0.77103
GPX6	0.75826	0.79892	0.9105	0.24212	0.58167	0.85836	0.55076	0.56752	0.75628	0.45457
GPX7	0.39378	0.66761	0.26722	0.53927	0.98387	0.84634	0.99065	0.45351	0.95371	0.37515
GPX8	0.62589	0.96999	0.96973	0.49677	0.98506	0.99012	0.93085	0.85638	0.89893	0.9048
GRAMD1A	0.94659	0.94674	0.97106	0.90057	0.88622	0.54396	0.9161	0.96577	0.99594	0.91835
GRAMD1B	0.87766	0.33394	0.81874	0.64992	0.97444	0.82618	0.83872	0.67243	0.76789	0.81122
GRAMD1C	0.96412	0.70726	0.74563	0.70103	0.67245	0.91097	0.96469	0.67467	0.98072	0.99994
GRAMD2	0.96545	0.97686	0.97105	0.82781	0.87721	0.93164	0.93393	0.96288	0.88785	0.88437
GRAMD3	0.66218	0.76802	0.76832	0.91019	0.87485	0.6456	0.39698	0.89017	0.99265	0.78459
GRAMD4	0.95322	0.92743	0.57943	0.42565	0.96873	0.97209	0.76031	0.81043	0.87052	0.75068
GRAP	0.69356	0.68104	0.94539	0.92524	0.78956	0.84937	0.90296	0.923	0.89346	0.89913
GRAP2	0.6642	0.50745	0.83487	0.55453	0.8478	0.84562	0.93393	0.54106	0.86664	0.59148
GRAPL	0.95796	0.76802	0.95953	0.95655	0.89137	0.64634	0.47073	0.96426	0.97582	0.95325
GRASP	0.96808	0.96336	0.85596	0.71165	0.92429	0.7042	0.96668	0.83067	0.98308	0.95348
GRB10	0.79117	0.059937	0.28093	0.87894	0.87084	0.60277	0.96224	0.37893	0.56714	0.67603
GRB14	0.7822	0.90904	0.78191	0.65357	0.87959	0.97827	0.95649	0.96426	0.7671	0.91117
GRB2	0.91341	0.58891	0.62888	0.21966	0.026104	0.44948	0.77724	0.84748	0.8793	0.77291
GRB7	0.32896	0.94294	0.77031	0.72079	0.83875	0.92168	0.9073	0.93545	0.99955	0.79693
GREB1	0.5849	0.39768	0.7405	0.62475	0.25272	0.82053	0.99911	0.76836	0.92669	0.4465
GREB1L	0.53141	0.7484	0.91602	0.87257	0.93301	0.85191	0.95534	0.79388	0.43898	0.70673
GREM1	0.9909	0.82992	0.86863	0.75205	0.98506	0.87649	0.97472	0.78013	0.92669	0.78255
GREM2	0.56069	0.97174	0.97257	0.89962	0.97808	0.94487	0.84516	0.9438	0.53956	0.4465
GRHL1	0.78146	0.30058	0.18899	0.34837	0.3926	0.13423	0.95649	0.88431	0.67378	0.5948
GRHL2	0.79302	0.55019	0.67142	0.92206	0.92927	0.99531	0.92985	0.52293	0.74798	0.41085
GRHL3	0.26087	0.97683	0.46967	0.49543	0.91025	0.85552	0.91349	0.93479	0.40431	0.8185
GRHPR	0.95122	0.71988	0.96673	0.79083	0.70494	0.83511	0.72096	0.97778	0.99265	0.9474
GRIA1	0.96455	0.99849	0.97501	0.97329	0.99921	0.44835	0.85684	0.96776	0.64123	0.88935
GRIA2	0.67696	0.96505	0.56753	0.9061	0.57998	0.89536	0.95751	0.85638	0.95945	0.7646
GRIA3	0.13725	0.3812	0.59985	0.3141	0.24056	0.34259	0.91977	0.63876	0.51345	0.56206
GRIA4	0.97586	0.95077	0.62888	0.96662	0.7255	0.96784	0.85597	0.74019	0.92686	0.36713
GRID1	0.59884	0.48639	0.74491	0.91206	0.91706	0.9227	0.98514	0.8108	0.70211	0.73752
GRID2	0.99477	0.44345	0.8687	0.91131	0.50249	0.80415	0.79555	0.7439	0.93215	0.91699
GRID2IP	0.92917	0.75644	0.88001	0.67261	0.612	0.80705	0.96533	0.98408	0.57548	0.96834
GRIK1	0.63008	0.99917	0.8487	0.90674	0.9225	0.93164	0.90876	0.63908	0.8129	0.73241
GRIK2	0.8165	0.19764	0.65807	0.87544	0.78176	0.55702	0.59518	0.96577	0.99068	0.96992
GRIK3	0.58051	0.84052	0.4714	0.91035	0.8668	0.99314	0.91088	0.91855	0.97019	0.8745
GRIK4	0.62714	0.35122	0.35061	0.67278	0.71817	0.94669	0.95489	0.37874	0.84419	0.26119
GRIK5	0.46094	0.95315	0.67137	0.87295	0.74666	0.58562	0.98387	0.84875	0.98804	0.76617
GRIN1	0.79902	0.90195	0.96068	0.83073	0.93612	0.79161	0.88295	0.95874	0.99776	0.88746
GRIN2A	0.59012	0.97641	0.66156	0.89962	0.72897	0.65612	0.99065	0.9858	0.92193	0.8047
GRIN2B	0.7206	0.56196	0.64652	0.98491	0.90261	0.54721	0.9124	0.66738	0.3383	0.44514
GRIN2C	0.48538	0.7805	0.4853	0.89357	0.89484	0.97069	0.98419	0.96971	0.97582	0.94507
GRIN2D	0.9281	0.51956	0.62828	0.4205	0.83573	0.92441	0.83829	0.81666	0.97582	0.65615
GRIN3A	0.59973	0.81061	0.36347	0.96436	0.9026	0.95625	0.98877	0.82919	0.86089	0.71193
GRIN3B	0.69174	0.84786	0.46401	0.90372	0.95917	0.82903	0.75969	0.98926	0.69436	0.99385
GRINA	0.96455	0.42737000000000003	0.79164	0.96251	0.82574	0.64561	0.99831	0.94107	0.87266	0.96832
GRIP1	0.73146	0.31623	0.95803	0.98626	0.97918	0.96344	0.98107	0.37008	0.64123	0.6085
GRIPAP1	0.3984	0.72624	0.64702	0.28194	0.73631	0.62676	0.40354	0.18669	0.57986	0.079933
GRK4	0.76081	0.90856	0.81531	0.64184	0.77942	0.72332	0.98635	0.88626	0.88648	0.87766
GRK5	0.98831	0.95079	0.62446	0.84938	0.7264	0.64933	0.91349	0.67457	0.96327	0.70991
GRK6	0.9689	0.94587	0.58575	0.46149	0.51816	0.87755	0.62175	0.97633	0.77304	0.94486
GRK7	0.77753	0.83502	0.94775	0.96436	0.836	0.84826	0.99911	0.84748	0.74947	0.914
GRM1	0.53333	0.69721	0.89366	0.91884	0.99292	0.94963	0.90944	0.69115	0.88785	0.60143
GRM2	0.95233	0.99242	0.96306	0.88059	0.94939	0.92865	0.93518	0.99193	0.91122	0.99006
GRM3	0.26677	0.91721	0.9341	0.64587	0.78344	0.6026	0.97713	0.91756	0.88648	0.66105
GRM4	0.98831	0.69257	0.53509	0.68407	0.87556	0.94666	0.88487	0.75939	0.72954	0.82207
GRM5	0.98424	0.65537	0.51966	0.72487	0.97563	0.97409	0.95713	0.92802	0.94178	0.80296
GRM6	0.80199	0.18427	0.11128	0.41698	0.43099	0.19152	0.79167	0.54518	0.432	0.11989
GRM7	0.82478	0.74063	0.75521	0.54765	0.75417	0.67032	0.99444	0.78528	0.5161	0.75199
GRM8	0.9946	0.71393	0.76975	0.9529	0.78657	0.73625	0.56679	0.77532	0.94538	0.96041
GRN	0.93778	0.96911	0.64702	0.85589	0.88732	0.91844	0.77809	0.9665	0.97638	0.96727
GRP	0.88602	0.79112	0.51966	0.97256	0.59078	0.51605	0.8468	0.45542	0.72779	0.80813
GRPEL1	0.25464	0	0	0.51529	0.057183	0.018141	0.39461	0	0	0
GRPEL2	0.88454	0.96085	0.61489	0.95329	0.9696	0.78769	0.51707	0.99355	0.98377	0.83372
GRPR	0.88903	0.50845	0.53119	0.87753	0.49967	0.38462	0.91671	0.097523	0.77378	0.26051
GRSF1	0.6677	0.25479	0.94812	0.72809	0.8206	0.96527	0.99609	0.63436	0.58375	0.92956
GRTP1	0.7777	0.3878	0.71552	0.90709	0.91344	0.82122	0.97948	0.89134	0.98557	0.71372
GRWD1	0.35521	0.083218	0.19266	0.29952	0.3323	0.076509	0.10263	0.16753	0.29168	0.033223
GRXCR1	0.91718	0.039179	0.58566	0.43285	0.057183	0.39252	0.88295	0.31638	0.27725	0.15835
GRXCR2	0.78422	0.94889	0.83771	0.41889	0.68763	0.59361	0.95668	0.96156	0.9109	0.88471
GSAP	0.98679	0.79112	0.84173	0.94625	0.9709	0.95039	0.9258	0.83071	0.91943	0.98588
GSC	0.50716	0.88496	0.77206	0.69771	0.87786	0.80415	0.37732	0.33368	0.59322	0.37825
GSC2	0.99347	0.90686	0.92905	0.81164	0.93677	0.9942	0.87251	0.96355	0.98377	0.87019
GSDMA	0.46227	0.82825	0.54395	0.92444	0.83537	0.71512	0.94535	0.97994	0.97204	0.94634
GSDMB	0.38239	0.65051	0.81326	0.97256	0.9327	0.8554	0.94242	0.91584	0.91718	0.81122
GSDMC	0.53508	0.40886	0.97257	0.94299	0.92995	0.8371	0.96838	0.9538	0.81329	0.98151
GSDMD	0.36292	0.23321	0.96877	0.89686	0.74711	0.62139	0.89799	0.80553	0.8541	0.97692
GSE1	0.34685	0.73019	0.35629	0.99475	0.51816	0.7123	0.96533	0.59414	0.57903	0.48058
GSG1	0.75538	0.82386	0.8195	0.24936	0.46052	0.094376	0.69564	0.18281	0.35593	0.57946
GSG1L	0.81866	0.85089	0.85717	0.91247	0.98324	0.94894	0.88963	0.94703	0.96549	0.87766
GSG2	0.80565	0.86913	0.62549	0.93791	0.91045	0.8138	0.77374	0.8881	0.88509	0.89627
GSK3A	0.72809	0.24722	0.62757	0.9166	0.0095847	0.80415	0.55139	0.99229	0.020979	0.65822
GSK3B	0.72496	0.77918	0.91212	0.75218	0.80144	0.83788	0.79245	0.98928	0.65351	0.80658
GSKIP	0.4154	0.30798	0.71182	0.78951	0.54404	0.31904	0.17143	0.61863	0.90991	0.11299
GSN	0.9052	0.74718	0.4429	0.82224	0.77046	0.72799	0.97197	0.98552	0.97728	0.9474
GSPT1	0	0	0	0	0	0	0	0	0	0
GSPT2	0.47797	0.20514	0.4701	0.72512	0.75135	0.4974	0.93301	0.56211	0.32454	0.3493
GSR	0.59437	0.4445	0.85256	0.54069	0.27501	0.94837	0.98635	0.83219	0.078924	0.73985
GSS	0.96911	0.91537	0.56684	0.97549	0.91723	0.60623	0.95686	0.46392	0.26225	0.19743
GSTA1	0.90529	0.97682	0.86561	0.78166	0.91176	0.92159	0.80922	0.99287	0.92577	0.88479
