Gene	921	Mel202	Mel270	Mel285	MP38	MP41	MP46	OMM1	OMM23	OMM25
NOTUM	-0.36841	-0.50977	-0.11055	-0.068623	0.003928	-0.13099	-0.042791	-0.089708	0.033333	-0.12739
NOV	0.030984	-0.39914	0.0868	0.032391	0.040814	-0.11906	0.089193	0.11333	0.063602	0.02589
NOVA1	0.053493	0.11224	0.034909	0.0070979	0.028894	-0.0064577	0.076223	-0.15979	-0.043913	-0.24231
NOVA2	0.14819	0.17303	0.1933	0.25247000000000003	0.10871	0.079909	0.047616	0.094755	0.065824	0.089996
NOX1	0.39941	0.053647	-0.11541	0.06518	0.012213	-0.036483	-0.13585	0.16906	0.068556	0.21451
NOX3	0.4737	0.23735	0.14117	0.19793	0.021814	0.0096411	-0.04147	0.17072	0.14764	0.25421
NOX4	0.067786	0.12296	0.1017	0.051836	0.012027	-0.11495	0.023768	0.03952	-0.080875	-0.060013
NOX5	0.030568	-0.12503	0.006958	0.080603	8.5877e-4	-0.043531	-0.052518	-0.033491	0.029783	-0.23235
NOXA1	0.03665	-0.044722	0.10646	-0.032979	-0.025937	-0.0090339	-0.057485	0.042019	0.091337	0.054658
NOXO1	0.021554	-0.077252	-0.049826	0.12716	-0.025939	0.019228	-0.12033	-0.077643	-0.032357	-0.072836
NOXRED1	-0.038282	0.10108	-0.010668	-0.045719	-0.077709	0.062716	0.0065387	-0.0085434	-0.029922	0.062766
NPAP1	0.43844	0.14367	-0.098936	0.16907	0.03122	0.0059123	0.10913	0.054181	0.044092	0.058911
NPAS1	0.1639	0.049709	0.081226	0.068075	0.10332	-0.087437	0.031697	-0.11178	0.10328	-0.01299
NPAS2	0.27409	0.080887	-0.17825	-0.12318	0.024357	-0.092315	-0.051782	-0.099172	-0.079423	-0.040574
NPAS3	-0.065067	0.10357	-0.14516	-0.10202	-0.036196	-0.067526	-0.097882	-0.15621	-0.12107	-0.28948
NPAS4	0.068663	0.043809	-0.090086	-0.12866	-0.0102	-0.17971	-0.014398	-0.079342	-0.10464	0.051522
NPAT	-0.48158	-0.92875	-0.82106	-0.33971	-0.72153	-0.37138	-0.040288	-0.85538	-1.0202	-0.82386
NPB	-0.43184	-0.44593	-0.11457	-0.010397	-0.080072	-0.074778	0.045261	-0.15651	-0.15693	-0.13376
NPBWR1	0.22936	-0.17019	0.084071	0.13151	-0.060615	0.11562	-0.04811	0.17221	0.13617	0.26638
NPBWR2	0.39666	0.11842	0.17829	0.23351	0.22126	0.30947	0.30933	0.2897	0.19508	0.21316
NPC1	0.23592	0.22251	0.1378	0.18244	0.059505	-0.010759	0.070556	0.16844	0.15451	0.1235
NPC1L1	0.12349	-0.07909	-0.099098	0.038382	-0.12175	0.057956	0.0059737	0.075986	0.10393	0.0077429
NPC2	0.28891	0.17879	0.067496	0.17407	0.19954	0.23327	0.19447	0.21984	0.097679	0.15603
NPDC1	-0.071002	0.16373	0.05087	0.035418	0.051498	0.039627	-0.013773	0.096978	-0.043444	0.097323
NPEPL1	0.13047	-0.14488	0.0019378	-0.26136	0.024476	-0.023495	0.019057	0.026523	0.061047	-0.11098
NPEPPS	-0.37236	-0.17468	-0.34428	-0.077995	0.084011	-0.34102	-0.055288	-0.33017	-0.21144	-0.35473
NPFF	0.13422	-0.0075607	-0.18321	-0.015691	-0.092526	0.012592	0.059354	0.051389	-0.089678	-0.10457
NPFFR1	0.58637	0.25711	0.070905	0.29409	0.024613	0.098185	0.029662	0.12583	0.038526	0.087454
NPFFR2	0.11973	0.23951	-0.079586	-7.101e-4	-0.028605	0.076477	-0.092225	-0.075202	-0.017593	0.080788
NPHP1	-0.081596	0.11945	0.094451	0.08278	-0.017925	0.063343	0.01634	-0.065755	-0.13617	-0.018843
NPHP3	0.17361	-0.10513	-0.029868	-0.32756	-0.085211	-0.12681	-0.055348	-0.028893	-0.21167	-0.038013
NPHP4	0.19204	-0.041467	-0.1348	-0.031283	-0.078823	-0.1219	-0.11368	-0.049463	-0.088029	-0.15178
NPHS1	-0.13472	-0.24516	-0.14223	-0.099836	-0.10913	-0.26776	-0.045949	-0.17698	-0.11661	-0.2079
NPHS2	-0.19017	-0.28606	-0.13165	-0.087765	-0.061941	0.026741	-0.080855	-0.29948	-0.0069055	-0.067099
NPIPA5	-2.2728	-2.1654	-1.8626	-0.91636	-1.0926	-1.8909	-0.60897	-1.806	-1.3983	-2.318
NPL	0.081958	-0.096986	-0.092531	-0.069622	-0.016902	-0.01308	0.21291	-5.7145e-4	0.0031714	-0.095297
NPLOC4	-1.2034	-1.4348	-1.1374	-0.56632	-0.99458	-0.72735	-0.29541	-1.3998	-1.4826	-1.5548
NPM1	-0.25815	-0.41612	-0.31885	-0.68072	-0.2329	-0.30256	-0.015407	-0.39266	-0.17727	-0.41248
NPM2	-0.17151	-0.33913	0.14037	0.2772	0.12602	0.19097	0.096299	0.23696	0.20435	0.21733
NPM3	0.019797	-0.15842	0.22364	-0.17974	0.044257	-0.023575	-0.037226	-0.089045	0.021408	-0.11949
NPNT	0.163	0.11706	0.16719	0.067781	-0.051781	-0.014817	-0.10448	0.052809	-0.074767	0.13553
NPPA	0.25609	0.072381	0.17962	0.08979	0.047186	0.078693	0.034898	0.2234	0.18303	0.075304
NPPB	0.19282	0.25939	0.24153	0.27434	0.13789	0.21042	0.18502	0.22677	0.14617	0.1937
NPPC	0.22158	-0.13232	-0.07374	-0.21938	-0.082493	-0.098485	-0.041817	-0.029759	0.044761	-0.12156
NPR1	0.37713	-0.089401	-0.12241	0.14227	-0.045559	-0.02206	-0.083185	-0.08841	0.028696	-2.0188e-4
NPR2	0.0078619	0.017481	-0.13556000000000001	-0.13742	-0.066691	-0.062403	-0.08578	-0.14529	-0.20085	-0.0467
NPR3	0.46329	0.27579	0.27507	0.10757	-0.0080658	0.055248	0.073533	0.13341	0.21778	0.26795
NPRL2	0.12342	0.41373	0.1524	0.30792	0.20048	0.099431	0.087874	0.29966	0.26188	0.10619
NPS	0.089728	0.14494	0.1693	0.16423	0.23004	0.26249	0.0092168	0.22314	0.11806	0.40441
NPSR1	-0.013971	-0.053025	-0.029159	0.042848	-0.10089	0.048685	0.0019843	0.038093	0.14308	0.18638
NPTN	0.4185	0.26376	0.13249	0.33569	0.12472	0.1989	0.10334	0.089673	0.093779	0.12339
NPTX1	-0.048791	-0.21693	-0.023109	0.1835	0.085281	0.078635	0.070371	0.10576	0.16551	0.12247
NPTX2	0.24056	0.15155	0.014495	0.35853	0.16255	0.13388	0.0929	0.13764	0.072712	0.26274
NPTXR	-0.16896	-0.016596	-0.014876	0.044433	0.063395	0.13275	0.002099	0.1909	0.14837	0.082179
NPVF	-0.15125	-0.079119	0.057855	-0.15665	-0.12004	0.011787	-0.096087	-0.03733	0.12729	0.052327
NPW	0.13235	0.0098846	0.051773	0.15191	-0.036773	-0.077225	-0.057624	-0.041128	0.077939	-0.11041
NPY	0.26969	0.050063	0.0057272	0.043751	-0.084536	0.066648	0.002748	0.035827	0.017508	-0.083661
NPY1R	-0.3513	0.027223	-0.024465	0.22413	0.0077938	0.11519	-0.10575	0.021817	-0.1401	0.045962
NPY2R	0.15695	0.2411	0.20375	0.2847	0.1329	0.11651	0.0057401	0.12332	0.18305	0.19016
NPY4R	-0.10679	-0.16797	0.0446	-0.14286	-0.11437	-0.13286	0.072864	-0.18724	-0.1451	-0.25092
NPY5R	0.22479	0.20358	0.18023	0.26023	0.1675	0.13445	0.1557	0.12459	0.17666	0.11354
NQO1	0.042538	0.029547	0.12029	0.032711	0.03999	0.01361	0.054029	-0.12159	-0.18755	-0.036471
NQO2	0.45218	0.069738	0.18921	0.30412	0.20821	0.14598	0.18151	0.18634	0.15946	0.32095
NR0B1	0.46495	0.20273	0.11393	0.21841	0.10345	0.13719	0.075071	0.18757	0.17325	0.32375
NR0B2	0.23837	-0.037402	-0.024802	0.14654	-0.134	0.0231	-0.1472	0.014794	-0.032276	-0.04063
NR1D1	0.19753	0.10565	-0.033055	0.15694	0.13026	0.10403	-0.011925	0.017694	0.13639	0.2323
NR1D2	-0.21498	-0.1199	0.066026	0.17299	0.043022	0.03825	-0.017221	0.10449	0.081004	0.039089
NR1H2	0.37407	0.28406	0.12522	0.23821	0.11585	0.16811	0.13037	0.11456	0.084273	0.18167
NR1H3	0.32598	0.12937	0.17894	0.056735	-0.041318	-0.026697	-0.12096	-0.036361	-0.014856	-0.01359
NR1H4	0.067572	-0.12617	0.0082684	0.10975	-0.045885	0.070363	-0.1777	0.028176	0.051288	-0.056138
NR1I2	0.27892	0.13658	0.033503	0.11863	0.14906	-0.02392	0.076686	0.072857	0.083992	0.06309
NR1I3	0.11762	-0.050658	0.0010731	-0.05353	-0.12313	0.10409	0.037916	0.021855	0.0025641	0.11964
NR2C1	-0.14819	-0.21964	-0.14199	-0.022159	-0.17607	0.018734	-0.068385	-0.016846	-0.14603	-0.1299
NR2C2	-0.12574	0.01392	0.11077	0.028172	-0.20612	0.040497	-0.0090738	0.052584	0.024892	0.057506
NR2C2AP	-0.16474	-0.17309	-0.21734	0.16925	-0.1796	-0.31924	-0.15805	-0.41753	-0.36324	-0.26412
NR2E1	0.50495	0.21136	0.17848	0.27387	0.098237	0.16592	0.030723	0.17033	0.08079	0.17631
NR2F1	0.24423	0.049657	-0.033469	-0.12752	-0.017317	0.054097	-0.044719	-0.065441	-9.7268e-4	0.016119
NR2F2	0.4505	0.32664	0.29861	0.30914	0.10721	0.18381	0.1623	0.23621	0.12296	0.2299
NR2F6	-0.21639	0.031287	0.13038	0.030238	0.012023	-0.023377	-0.019363	-0.0185	0.29589	-0.054631
NR3C1	-0.037587	0.18199	0.090895	-0.1206	0.1667	0.022835	0.10494	-0.08702	-0.02083	-0.030118
NR3C2	0.042063	0.16199	0.23724	0.071697	0.11285	0.018751	-0.01338	-0.035703	0.18452	0.02252
NR4A1	0.1559	0.10089	-0.050643	-0.021407	0.093866	-0.098285	0.052217	-0.0061981	-0.099573	0.040062
NR4A2	0.31659	0.21274	0.17272	0.16987	-0.018405	0.14815	-0.13614	0.055905	0.031553	0.018898
NR4A3	-0.27891	-0.15318	0.06216	-0.070284	-0.040081	-0.15013	-0.031369	-0.15952	-0.076843	-0.060594
NR5A1	-0.15718	-0.078938	0.11726	-0.013063	0.026222	-0.035643	-0.062973	-0.094248	-0.06651	0.013049
NR5A2	-0.33267	-0.023961	0.057565	0.16085	0.12848	0.080257	0.0088744	0.035655	0.060749	0.07727
NR6A1	0.11177	0.20949	0.12543	0.046307	0.11765	0.02924	0.0088561	0.067882	0.072221	0.12887
NRAP	0.11948	-0.02547	0.072872	-0.0063531	-0.0016762	0.0067214	0.071739	0.077354	0.045779	0.063696
NRARP	-0.061107	0.048422	0.10257	-0.094169	-0.036672	-0.022067	0.024552	-0.0073561	0.094471	0.17672
NRAS	-0.17432	-0.23245	0.013203	0.10992	-0.16931	-0.33614	-0.12245	-0.12249	-0.21706	-0.21255
NRBF2	0.075184	-0.24219	-0.1645	0.36168	-0.20326	0.010262	0.039161	-0.14579	0.072417	-0.28718
NRBP1	-0.8566	0.015032	-0.5092	-0.29993	-0.70661	-0.58396	-0.10327	-0.75383	-0.58687	-0.9026
NRBP2	-0.29629	-0.65484	0.031955	0.016558	-0.15377	-0.18249	0.098865	0.11324	0.15266	-0.034033
NRCAM	-0.13179	0.12054	-0.14745	0.26734	0.032847	-0.0088729	-0.0028435	0.1036	-0.015117	0.11853
NRD1	-0.39614	-0.10595	0.015231	0.075884	-0.21863	-0.14222	-0.17903	0.053331	-0.1162	-0.2241
NRDE2	-0.26325	-0.9497	-1.014	-0.46998	-0.28847	-0.47908	-0.046031	-1.2852	-1.627	-1.1644
NREP	-0.20183	0.060856	-0.11103	-0.014804	-0.0085591	-0.02571	-0.06745	-2.1552e-4	0.036019	0.019382
NRF1	-1.1523	-1.0122	-1.0582	-0.32573	-0.47792	-0.62664	-0.14275	-1.1824	-1.1663	-1.0624
NRG1	-0.1158	-0.17409	0.19518	0.14465	0.075374	0.12733	0.083339	0.17749	0.1224	0.15805
NRG2	0.15436	0.065476	-0.14198	-0.22439	-0.03652	-0.10634	-0.0040357	-0.049681	-0.021804	-0.074475
NRG3	0.069113	0.068427	0.043519	0.079536	0.06624	0.038905	0.12286	-0.014992	-0.054422	0.1024
NRG4	0.29655	0.17945	0.28683	0.37995	0.15767	0.2486	0.12896	0.17146	0.12353	0.2071
NRGN	0.40601	0.18193	0.21961	0.42907	0.16355	0.16084	0.071635	0.21259	0.17466	0.1697
NRIP1	0.27816	0.14388	0.37625	0.10556	0.29087	0.21148	0.095587	0.36955	0.17154	0.27884
NRIP2	0.14828	0.26386	0.2629	0.28389	0.029447	0.15836	0.0064361	0.095562	0.12509	0.17903
NRIP3	0.03313	0.0043374	0.18151	0.06415	0.21377	0.076096	0.065904	-0.035755	0.040885	0.076769
NRK	0.61926	0.33528	0.15165	0.14413	0.24789	0.30058	0.17848	0.28061	0.34011	0.33911
NRL	0.10335	0.024509	-0.051139	0.012597	-0.023393	0.020244	0.13651	-0.10485	-0.079459	-0.17486
NRM	-0.29688	-0.21131	-0.18333	0.17315	-6.4942e-4	-0.1676	-0.01133	-0.053877	0.017682	-0.059057
NRN1	0.21461	0.11031	0.14087	0.25172	0.028706	0.11127	0.032269	0.099311	0.1445	0.15896
NRN1L	0.020654	0.11283	0.07236	0.20314	0.14142	0.02904	0.048067	0.015755	-0.1188	0.057822
NRP1	0.25003	0.089381	0.20867	0.52671	0.050429	0.026947	0.0045635	0.086036	0.022035	0.16976
NRP2	0.25249	0.23477	-0.0051633	0.086651	0.10871	0.14312	0.025839	0.10296	-0.079455	0.049565
NRROS	0.17664	0.073264	0.067848	-0.11768	-0.075727	0.084576	-0.042874	0.055433	0.066784	0.016009
NRSN1	0.42	0.085344	0.081215	0.41721	0.21295	0.073082	0.01738	0.17393	0.13338	0.15676
NRSN2	0.40966	-0.066253	0.22898	-0.077874	0.13184	0.061907	0.091375	0.1759	0.22171	-0.017162
NRTN	0.4565	0.029448	-0.036905	0.097106	-0.099243	-0.024352	-0.064364	0.026343	0.070074	0.018901
NRXN1	0.17952	0.17434	-0.1044	-0.079985	-0.070031	-0.05303	-0.048311	-0.051346	-0.033784	-0.01827
NRXN2	0.35459	0.11805	-0.16695	0.027243	-0.045752	0.01538	0.092194	0.052558	-0.31611	0.076468
NRXN3	0.46202	0.23051	0.33343	0.28138	0.12682	0.12226	0.14712	0.14812	0.15451	0.27418
NSA2	-1.0311	-1.4792	-1.3629	-0.70458	-0.56995	-0.80222	-0.19359	-1.357	-1.2207	-1.2741
NSD1	0.38331	0.32998	0.29413	0.30433	0.15397	0.22608	0.15964	0.043549	0.10497	0.088728
NSDHL	0.31612	0.37435	0.21942	0.30524	0.075089	0.2354	0.16181	0.094426	0.14774	0.3381
NSF	-1.366	-1.7729	-2.2646	-1.0786	-1.0003	-1.0848	-0.44074	-2.7043	-2.9	-2.3074
NSFL1C	-0.2502	-0.11934	-0.041911	-0.22873	-0.26896	-0.17074	-0.21156	0.048407	-0.051045	-0.061199
NSG1	0.50184	0.21484	0.22451	0.20448	0.22969	0.22585	0.11672	0.13961	0.24966	0.214
NSL1	-0.64778	-1.1529	-1.1065	-0.50377	-0.46758	-0.3054	-0.16418	-0.93086	-1.1852	-0.82075
NSMAF	0.21887	-0.37292	-0.036605	0.18466	-0.14262	0.16632	-0.0010366	0.054765	0.082273	0.056196
NSMCE1	-0.1323	-0.68774	-0.43398	0.082465	-0.069505	-0.060453	-0.032705	-0.17771	-0.055189	-0.13712
NSMCE2	-0.75022	-0.7103	-0.32135	-0.047921	-0.16806	-0.030422	0.072502	-0.29153	-0.12354	-0.088829
NSMCE4A	-0.38578	-0.97886	-0.30404	-0.14174	-0.0913	0.038042	0.077308	-0.18246	-0.019478	0.0093608
NSMF	-0.18206	-0.035857	0.16833	-0.076805	-0.057643	0.057827	-0.05174	-0.033276	0.10796	-0.012092
NSRP1	-0.0072273	0.14569	-0.55668	-0.018097	-0.1995	-0.065237	0.053731	-0.19263	-0.34811	-0.22577
NSUN2	0.29481	0.24673	0.056509	0.09381	0.057815	0.094208	0.077504	0.11054	0.051679	0.17273
NSUN3	0.053449	-0.012142	-0.074515	0.016809	0.014563	-0.054649	-0.072439	-0.11609	0.046031	0.067574
NSUN4	-0.01639	-0.24884	0.048501	0.061509	-0.018239	-0.24202	0.018674	-0.21861	-0.23223	-0.1461
NSUN5	-0.4227	-0.61801	-0.52898	-0.15267	-0.16131	-0.073237	-0.072052	-0.48834	-0.15402	-0.47758
NSUN6	0.2618	0.13474	0.18612	0.11964	0.16855	0.10367	0.053574	0.20814	0.11438	0.064246
NSUN7	-0.17481	0.058349	-0.0078802	-0.05667	-0.01033	0.09146	-0.094807	-0.050757	0.024742	-0.086657
NT5C	0.10351	-0.32852	0.0035585	-0.008146	0.075495	-0.056137	-0.01859	-0.011527	0.107	-0.086679
NT5C1A	0.32283	0.17517	0.21917	0.25754	7.4909e-4	0.084409	0.0058339	0.1684	0.033437	0.30518
NT5C1B	0.27419	0.018827	0.0068569	0.17548	-0.028383	0.15489	-0.084043	-0.0090048	0.13731	0.084436
NT5C1B-RDH14	0.27698	-0.044821	-0.011606	-0.31671	-0.15295	-0.2063	-0.2543	-0.11216	0.13703	0.058303
NT5C2	0.049898	0.10122	0.027339	0.032214	-0.05852	0.026547	0.0451	-0.014991	-0.007216	0.12291
NT5C3A	-0.34542	-0.068868	-0.013401	-0.29219	-0.062995	-0.089396	-0.075271	-0.092265	-0.13378	-0.26326
NT5C3B	0.026485	-0.035582	-0.099861	0.059885	-0.14295	-0.17952	-0.04867	0.060325	0.037341	0.10514
NT5DC1	-0.0044014	0.031273	-0.026384	-0.34722	-0.086747	0.039145	0.178	-0.081433	-0.062886	-0.091498
NT5DC2	0.34582	0.044887	-0.044642	0.13084	-0.036932	-0.14095	-0.07032	-0.063405	0.14938	-0.0036964
NT5DC3	-0.46754	-0.44265	-0.059897	-0.11068	-0.050977	-0.055972	-0.1503	-0.31478	-0.18573	-0.19361
NT5E	0.30301	-0.052419	-0.031405	0.33785	0.043266	0.07078	-0.0022455	0.038902	0.019508	0.022611
NT5M	0.26657	0.051158	0.16684	0.13263	0.14931	0.052129	-0.05832	0.17378	0.10636	0.13755
NTAN1	0.040049	-0.045296	-0.12952	-0.11909	-0.030525	-0.074079	-0.020244	-0.067908	0.10316	-0.12011
NTF3	0.3407	0.135	0.25486	0.16617	0.067058	0.17614	0.10035	0.15612	0.23441	0.2478
NTF4	0.0038646	-0.21105	-0.094819	0.24777	0.06691	-0.13808	0.039407	-0.086969	-0.11353	-0.093341
NTHL1	0.29691	0.037907	0.021148	0.11312	0.079858	0.021216	-0.034438	0.070948	0.15922	0.034032
NTM	0.5472	0.17338	0.13371	-0.07664	0.03755	-0.027389	0.052174	0.15106	0.09597	0.18714
NTMT1	0.33594	0.043588	0.069356	-0.14758	0.093615	-0.013267	0.08446	-0.051296	-0.037377	-0.1217
NTN1	0.5502	0.0041293	0.059646	0.10288	-0.13082	0.047034	-0.071456	0.0032105	-0.026168	0.040742
NTN3	0.38841	0.047363	0.090202	0.15168	0.018008	0.0084496	0.04073	0.038075	0.11047	-0.033201
NTN4	0.0043035	-0.10894	0.032034	0.10554	0.015906	0.17383	0.13052	0.33279	0.10396	0.25286
NTN5	0.20666	0.24924	0.23126	0.31317	0.18558	0.16991	0.16365	0.14505	0.06353	0.1858
NTNG1	0.34674	0.093533	0.014732	0.078864	0.0010005	-0.0026696	-0.070061	0.044456	0.091349	-0.024879
NTNG2	-0.21637	0.11857	0.14612	0.084574	-0.0036223	-0.021823	-0.047064	0.049369	0.015457	0.033144
NTPCR	0.28601	0.010852	0.053574	0.045685	0.069195	0.12168	0.075724	0.14354	0.17039	0.19226
NTRK1	0.096646	-0.1475	-0.030659	0.041588	-0.12466000000000001	0.13488	0.039134	-0.0043858	-0.073463	0.11861
NTRK2	0.10467	0.29766	0.21696	0.15019	0.13715	0.1379	0.070396	0.11382	0.066969	0.19402
NTRK3	0.23095	0.055881	0.15866	0.276	0.052379	0.10893	-0.031265	0.036253	0.13556000000000001	0.0029637
NTS	-0.50354	-0.045185	0.11309	0.17294	0.14054	0.11741	0.15518	0.1036	-0.072355	0.19327
NTSR1	0.68829	0.20504	0.1427	0.31856	0.11706	0.15447	0.069224	0.21696	0.19669	0.21125
NTSR2	0.34724	0.16891	0.11558	0.24629	0.079645	0.10497	0.051806	0.095242	0.10899	0.13908
NUAK1	0.018518	0.032265	0.17855	0.021675	0.071682	0.04161	-0.0085184	0.16073	0.10832	0.1156
NUAK2	0.078007	-0.17005	-0.0012033	-0.051452	-0.020642	-0.096482	-0.11356	-0.094582	-0.027957	-0.090242
NUB1	0.31045	0.041529	0.12394	0.26836	-0.054532	0.011211	0.11166	0.23401	0.16159	-0.040827
NUBP1	-0.71529	-1.1397	-0.82802	-0.046903	-0.44693	-0.2648	-0.11919	-1.1152	-0.55541	-1.3932
NUBP2	-0.073085	-0.39476	-0.20774	-0.085991	-0.1343	0.022659	0.0081619	-0.41527	-0.11216	-0.38791
NUBPL	-0.32527	-0.26554	0.0025517	0.066166	0.019042	-0.079812	-0.060182	-0.19983	-0.048836	-0.37605
NUCB1	0.25628	0.015393	0.053963	-0.087184	0.039346	-0.12283	-0.015127	-0.13203	-0.025083	-0.18077
NUCB2	-0.61251	0.082989	0.15955	0.18074	-0.022137	0.0057518	0.023447	0.13948	-0.14	0.093005
NUCKS1	-0.68047	-0.13699	-0.0094318	0.057215	-0.031892	-0.043951	-0.06147	0.07664	-0.068553	-0.15157
NUDC	-1.0061	-1.1301	-0.77194	-0.50203	-0.32753	-0.79311	-0.037823	-0.68173	-0.60221	-0.85929
NUDCD1	-0.057729	-0.31258	-0.012377	-0.034309	-0.048208	-0.16678	-0.14036	0.11015	0.022111	0.19676
NUDCD2	0.090536	-0.056631	0.028713	-0.035184	-0.018303	0.083389	-0.047496	-0.03199	0.014995	-0.04587
NUDCD3	-0.18287	-0.57164	-0.75632	-0.13091	-0.045042	-0.39059	0.053721	-0.64233	-0.37535	-0.96564
NUDT1	0.15793	-0.11201	0.098622	0.0088395	8.7163e-4	-0.047224	-0.025279	0.019535	0.11533	0.05498
NUDT10	0.38806	0.15921	0.15155	0.17285	0.042442	0.03116	-0.049958	0.14134	0.049156	0.21291
NUDT11	0.024001	0.11651	-0.068528	0.091254	0.11471	0.1409	0.1402	0.15995	0.040439	0.078485
NUDT12	0.1867	-0.013124	-0.036283	-0.061876	0.13133	-0.01973	0.0084117	0.041068	0.18617	-0.14517
NUDT13	-0.025496	0.046077	-0.029704	-0.072824	0.053219	-0.075096	0.045975	-0.062682	-0.091145	-0.016931
NUDT14	-0.19738	0.13704	0.085599	-0.12065	0.041802	0.066696	0.14486	0.095174	0.085225	0.16762
NUDT15	0.10072	0.055707	0.05491	0.22387	0.037808	0.17494	-0.04687	0.18681	-0.030291	0.0080762
NUDT16	0.38857	0.080438	0.11705	-0.0040913	0.082832	0.080588	-3.308e-4	0.11241	0.05372	0.089038
NUDT16L1	-0.25949	-0.21762	-0.16456	-0.17724	-0.0927	-0.21357	-0.19001	-0.25543	-0.044064	-0.3633
NUDT17	-0.45231	-0.19562	-0.12202	-0.15432	-0.080135	-0.12718	0.073303	-0.12387	-0.13506	-0.090832
NUDT19	0.40796	0.084679	-0.0088188	0.12437	0.14285	0.080227	0.071786	0.090725	0.0042929	0.065139
NUDT2	0.0699	0.22966	0.10347	0.15421	0.28689	0.31778	0.14496	0.037856	-0.021436	0.18279
NUDT21	-1.3543	-0.97699	-1.5712	-0.46738	-0.60639	-0.94746	-0.41491	-1.234	-1.5166	-0.99322
NUDT22	-0.17593	0.14134	0.12574	0.0041582	0.040031	0.23562	0.12315	0.10855	-0.36066	0.058087
NUDT3	-0.088552	-0.19791	-0.13805	0.20424	-0.001778	-0.10912	-0.076182	-0.083658	-0.099648	-0.097321
NUDT4	-0.82736	-0.70306	-0.50431	-0.56288	-0.26781	-0.31072	-0.14641	-0.51561	-0.42557	-0.60432
NUDT5	0.20421	0.16283	0.1334	0.16459	0.16637	0.084958	0.071534	0.10013	0.076363	-0.051412
NUDT6	0.17085	0.19238	0.10798	0.16786	0.033681	0.078416	0.022226	-0.041898	0.046412	0.016971
NUDT7	0.36197	0.073056	0.16028	0.16396	0.021439	0.14285	0.048707	0.11317	0.094614	0.13756
NUDT8	0.05332	-0.26351	-0.23657	-0.12055	-0.18737	-0.26624	-0.064295	-0.11063	-0.25806	-0.17217
NUDT9	-0.028082	0.32029	0.3409	0.13324	0.1926	0.32063	0.1103	0.26965	0.037914	0.132
NUF2	-0.68013	-1.1955	-0.87787	-0.71777	-0.8785	-0.47591	-0.28579	-1.5379	-1.355	-1.165
NUFIP1	-0.42094	-0.79541	-0.63683	-0.30111	-0.27346	-0.41267	-0.02226	-0.51909	-0.47536	-0.5845
NUFIP2	-0.089401	0.11028	-0.36846	-0.025236	0.13839	-0.30363	0.084852	-0.066034	-0.020414	-0.17179
NUGGC	0.087958	0.0056264	0.20795	0.29259	0.24397	0.079746	0.071493	0.30317	0.25154	0.22362
NUMA1	-0.3964	-0.59217	-0.41958	-0.12581	-0.54716	-0.30484	-0.053334	-0.32959	-0.33362000000000003	-0.47743
NUMB	-0.13004	-0.14459	0.19958	0.019449	0.078631	-0.19249	0.11344	-0.10687	-0.074045	0.021239
NUMBL	0.45731	0.16837	0.17017	0.064387	0.15479	0.14814	0.05193	0.035539	0.099787	-0.014651
NUP107	-0.17836	-0.3798	-0.83254	-0.30056	-0.33967	-0.18685	-0.24808	-0.76378	-0.73551	-0.63072
NUP133	-0.71045	-0.98355	-1.4816	-0.53893	-0.47241	-0.65568	-0.085423	-1.2486	-1.322	-1.057
NUP153	-0.35278	-0.071671	-0.46537	-0.15181	-0.32348	-0.32728	-0.06399	-0.40685	-0.28685	-0.39938
NUP155	-0.65106	-0.64949	-1.1722	-0.38255	-0.095515	-0.6402	0.02032	-0.95094	-0.77881	-0.75028
NUP160	-1.0346	-0.85135	-1.1498	-0.51158	-0.40212	-0.70465	-0.32094	-1.5774	-1.4964	-1.1366
NUP188	0.34193	0.15394	-0.031048	-0.037348	0.014187	-0.051878	-0.092073	-0.27091	-0.15172	-0.14852
NUP205	-0.25152	-0.80514	-0.85966	-0.31228	-0.43878	-0.27785	0.030922	-0.88009	-0.7075	-0.66043
NUP210	0.36927	0.073613	0.011974	0.028487	-0.074718	-0.015219	-0.11949	0.082576	0.10936	0.04524
NUP210L	0.094522	0.012961	0.028454	0.086338	0.12881	0.14416	0.05554	0.12087	-0.041187	-0.048237
NUP214	-0.63341	-0.89399	-1.0837	-0.48866	-0.41372	-0.71954	-0.19782	-1.1032	-1.1582	-1.1441
NUP35	-0.15936	0.099268	0.0072249	-0.22552	0.068564	0.066249	0.078388	-0.043686	-0.088643	-0.059526
NUP37	0.33725	0.33016	0.21858	0.27536	0.19427	0.20577	0.17846	0.13345	0.0019249	0.17662
NUP43	-0.20391	0.34461	-0.432	-0.014543	0.021063	-0.37226	-0.047177	-0.73466	-0.77719	-0.55052
NUP50	-0.4565	-0.38841	-0.31795	-0.081334	-0.22185	-0.29475	-0.18391	-0.29539	-0.15617	-0.25267
NUP54	-0.5755	-0.04071	-0.54314	-0.10165	-0.17711	-0.15322	-0.060773	-0.65394	-0.56407	-0.5622
NUP62	-0.31067	-0.45226	-0.69783	-0.091467	-0.2117	-0.45773	-0.036639	-1.1224	-0.83208	-0.90102
NUP62CL	0.48194	0.20286	0.20069	0.053651	0.070078	0.23549	0.030464	0.15975	0.1108	0.27074
NUP85	-0.32592	-0.63801	-0.97575	-0.25812	-0.18742	-0.66036	0.045571	-1.2414	-1.2218	-1.0914
