Gene	921	Mel202	Mel270	Mel285	MP38	MP41	MP46	OMM1	OMM23	OMM25
NOP58	0	0	0	0	0.003268	0.0028986	0.099099	0	0	0
NOP9	0.11765	0.70099	0.99046	0.15215	0.15398	0.89681	0.93219	0.52568	0.70394	0.11953
NOS1	0.99237	0.99961	0.94922	0.84857	0.97655	0.89893	0.91748	0.90951	0.92527	0.97397
NOS1AP	0.97116	0.96874	0.99046	0.65443	0.96803	0.55539	0.93714	0.82017	0.58335	0.85684
NOS2	0.58187	0.69125	0.8968	0.54409	0.88705	0.9986	0.9517	0.87724	0.8143	0.8884
NOS3	0.79864	0.93979	0.97349	0.71655	0.7579	0.96695	0.97626	0.66495	0.46505	0.54468
NOSIP	0.96335	0.72559	0.86017	0.91536	0.9397	0.71691	0.94557	0.77648	0.92332	0.85219
NOSTRIN	0.82318	0.55655	0.74364	0.9887	0.81058	0.95788	0.86237	0.85545	0.99343	0.98457
NOTCH1	0.68987	0.84727	0.95262	0.99298	0.91784	0.65884	0.97236	0.89528	0.96627	0.9894
NOTCH2	0.84474	0.94584	0.99967	0.99568	0.99051	0.39676	0.7337	0.8194	0.98313	0.81605
NOTCH2NL	0.18617	0.023256	0.052685	0.14851	0.061415	0	0.67614	0.057778	0.17926	0.025522
NOTCH3	0.59052	0.66628	0.76269	0.89678	0.89388	0.92185	0.96949	0.86049	0.38012	0.74248
NOTCH4	0.83125	0.93756	0.82293	0.78494	0.89043	0.64503	0.76055	0.83729	0.95594	0.89518
NOTO	0.89979	0.57335	0.55707	0.98844	0.94291	0.87179	0.97404	0.98787	0.9239	0.83479
NOTUM	0.55307	0.30744	0.87226	0.87881	0.98839	0.78841	0.93219	0.9272	0.95322	0.86746
NOV	0.99893	0.47019	0.82169	0.99167	0.92443	0.8222	0.82881	0.73217	0.88173	0.95005
NOVA1	0.99023	0.75339	0.91938	0.98597	0.9432	0.98795	0.86598	0.83121	0.97571	0.6842
NOVA2	0.89982	0.5641	0.47044	0.47451	0.72141	0.7945	0.93355	0.80315	0.87569	0.81937
NOX1	0.4629	0.89278	0.86764	0.94632	0.97482	0.96678	0.68979	0.49271	0.86973	0.35321
NOX3	0.31203	0.33563	0.65436	0.65502	0.95731	0.96274	0.93591	0.48347	0.56489	0.20984
NOX4	0.97858	0.72341	0.78146	0.96911	0.97499	0.83064	0.97089	0.9308	0.92887	0.95795
NOX5	0.99837	0.88524	0.96886	0.92446	0.99104	0.95748	0.91118	0.9862	0.95972	0.70091
NOXA1	0.99944	0.98558	0.7689	0.93005	0.97762	0.99265	0.90203	0.9272	0.79894	0.89799
NOXO1	0.99221	0.94867	0.95968	0.83611	0.97762	0.94662	0.73691	0.94081	0.98331	0.94435
NOXRED1	0.94955	0.77817	0.99046	0.91705	0.90163	0.85114	0.99575	0.99097	0.98413	0.88231
NPAP1	0.38813	0.6706	0.88695	0.73703	0.9397	0.96853	0.75048	0.90423	0.9281	0.88755
NPAS1	0.88686	0.89839	0.83433	0.94269	0.74643	0.88271	0.96029	0.89528	0.76485	0.99774
NPAS2	0.72342	0.83222	0.77537	0.77917	0.95213	0.87197	0.91321	0.91267	0.92965	0.97609
NPAS3	0.92134	0.77213	0.82734	0.81216	0.96103	0.91992	0.80667	0.83456	0.87002	0.60076
NPAS4	0.97748	0.90632	0.89947	0.7695	0.99632	0.68261	0.97236	0.93836	0.89298	0.90687
NPAT	0.3992	0.040936	0.041989	0.31731	0.014888	0.30241	0.93725	0.036184	0.015267	0.042683
NPB	0.46206	0.4016	0.86816	0.96469	0.89604	0.90615	0.93765	0.83403	0.81309	0.85473
NPBWR1	0.79482	0.82023	0.82679	0.82463	0.92454	0.66103	0.91956	0.473	0.61531	0.1793
NPBWR2	0.46979	0.73663	0.52079	0.53699	0.16865	0.05156	0.04661	0.078496	0.34131	0.358
NPC1	0.78457	0.38606	0.66677	0.70291	0.88151	0.99457	0.88053	0.4971	0.52789	0.71526
NPC1L1	0.92715	0.94785	0.8867	0.98612	0.81804	0.86026	0.99627	0.85188	0.76265	0.9725
NPC2	0.69249	0.53667	0.86017	0.72314	0.26201	0.18078	0.29513	0.26697	0.78319	0.59194
NPDC1	0.9157	0.59678	0.8909	0.9887	0.90501	0.90762	0.97288	0.79581	0.97622	0.80235
NPEPL1	0.92782	0.86478	0.98559	0.53842	0.96103	0.98343	0.98026	0.96365	0.91469	0.89534
NPEPPS	0.54782	0.81304	0.49302	0.86359	0.81361000000000006	0.35151	0.90595	0.53122	0.72223	0.48758
NPFF	0.91545	0.9849	0.7689	0.95736	0.87343	0.95813	0.90595	0.90838	0.91844	0.89988
NPFFR1	0.13395	0.26441	0.85288	0.34486	0.95159	0.72494	0.96226	0.68538	0.93892	0.82665
NPFFR2	0.93244	0.33049	0.91432	0.97555	0.97242	0.80746	0.82294	0.94271	0.99463	0.83939
NPHP1	0.90532	0.73274	0.80282	0.92274	0.98893	0.84851	0.98059	0.95495	0.84903	0.99882
NPHP3	0.87543	0.9101	0.98594	0.34357	0.88639	0.79964	0.90595	0.98941	0.72197	0.97955
NPHP4	0.85207	0.98786	0.84356	0.93231	0.89975	0.81159	0.75885	0.96948	0.92101	0.83082
NPHS1	0.85521	0.70566	0.83289	0.81686	0.8381	0.5057	0.9244	0.80613	0.87437	0.74048
NPHS2	0.7928	0.64986	0.84716	0.84395	0.92425	0.93558	0.84844	0.58892	0.99476	0.95005
NPIPA5	0.19523	0.21532	0.21436	0.32865	0.27267	0.096925	0.38598	0.25575	0.34131	0.1614
NPL	0.96768	0.9222	0.897	0.87787	0.99051	0.99883	0.19316	0.98354	0.98596	0.91332
NPLOC4	0.002924	0.0050761	0.0059172	0.048173	0	0.02974	0.14706	0	0.0029762	0
NPM1	0.78307	0.57766	0.64149	0.096927	0.67307	0.56317	0.97492	0.57526	0.80951	0.54496
NPM2	0.81447	0.56389	0.65746	0.40277	0.64575	0.34902	0.7994	0.20335	0.29204	0.34184
NPM3	0.9917	0.83408	0.35186	0.65989	0.92052	0.98671	0.94459	0.9272	0.97038	0.87882
NPNT	0.88686	0.7406	0.56154	0.94318	0.93672	0.99889	0.787	0.90614	0.93646	0.67316
NPPA	0.74974	0.8492	0.51815	0.91463	0.91204	0.79882	0.95659	0.24803	0.39136	0.85219
NPPB	0.85124	0.26186	0.27997	0.40796	0.58901	0.26986	0.35637	0.23723	0.57406	0.43982
NPPC	0.80782	0.87265	0.92152	0.56021	0.89265	0.86003	0.9358	0.98856	0.92716	0.875
NPR1	0.5161	0.93406	0.85802	0.79667	0.94478	0.98903	0.84527	0.92874	0.96158	0.98223
NPR2	0.98247	0.95112	0.84263	0.75003	0.91972	0.92954	0.84165	0.84998	0.74711	0.97009
NPR3	0.33289	0.21335	0.16867	0.88159	0.9995	0.86847	0.87657	0.65445	0.24379	0.17116
NPRL2	0.92716	0.021303	0.61385	0.29714	0.25921	0.72106	0.83455	0.055404	0.10345	0.77478
NPS	0.96195	0.66628	0.55448	0.75147	0.14458	0.097786	0.99067	0.24902	0.69887	0.008547
NPSR1	0.96741	0.97815	0.98655	0.97945	0.85286	0.88667	0.99678	0.9326	0.58679	0.46859
NPTN	0.43003	0.25	0.68612	0.21925	0.65182	0.32073	0.77835	0.81619	0.79334	0.71526
NPTX1	0.93677	0.74492	0.99046	0.69888	0.80972	0.79925	0.8818	0.76244	0.47373	0.71865
NPTX2	0.77743	0.6429	0.95857	0.16532	0.44695	0.58627	0.8149	0.63693	0.85886	0.18787
NPTXR	0.81849	0.99366	0.9972	0.97715	0.87343	0.58876	0.99701	0.39634	0.5626	0.83595
NPVF	0.83847	0.94785	0.87817	0.71198	0.82027	0.96036	0.8115	0.98012	0.65916	0.90498
NPW	0.91827	0.96249	0.88841	0.78121	0.9604	0.90178	0.90125	0.97733	0.84334	0.8895
NPY	0.73147	0.89793	0.97065	0.97832	0.88741	0.83875	0.99832	0.93642	0.97558	0.93113
NPY1R	0.57833	0.9362	0.99042	0.56824	0.98218	0.6627	0.78554	0.95969	0.84036	0.91762
NPY2R	0.89249	0.32423	0.42667	0.37549	0.61072	0.65648	0.99718	0.69463	0.39129	0.45243
NPY4R	0.88559	0.82333	0.90263	0.73885	0.82938	0.78398	0.87667	0.78851	0.8314	0.67016
NPY5R	0.80267	0.45696	0.51554	0.4466	0.42869	0.5846	0.52427	0.69021	0.42353	0.74815
NQO1	0.9966	0.93277	0.72167	0.99167	0.92454	0.9574	0.91748	0.88639	0.76865000000000006	0.98036
NQO2	0.35473	0.85729	0.48359	0.31266	0.21795	0.53996	0.37665	0.41077	0.50749	0.057745
NR0B1	0.32992	0.45858	0.74505	0.59333	0.74579	0.57407	0.86984	0.40813	0.43883	0.054782
NR0B2	0.78173	0.99161	0.99042	0.78891	0.7912	0.94262	0.6421	0.96811	0.98331	0.97609
NR1D1	0.84332	0.76753	0.9827	0.7695	0.62461	0.70502	0.97594	0.96569	0.61531	0.28594
NR1D2	0.76222	0.89267	0.86396	0.72594	0.9221	0.91199	0.96969	0.76579	0.83341	0.93113
NR1H2	0.52295	0.18053	0.70996	0.52416	0.68914	0.44934	0.65222	0.72717	0.82373	0.49086
NR1H3	0.62143	0.70566	0.51937	0.96199	0.95213	0.9817	0.7358	0.98196	0.99573	0.99843
NR1H4	0.97867	0.88297	0.96775	0.87787	0.94436	0.82918	0.5329	0.94954	0.91638	0.96088
NR1I2	0.7483	0.73046	0.9411	0.88122	0.60697	0.98317	0.88356	0.89122	0.85791	0.90269
NR1I3	0.935	0.97956	0.97859	0.90675	0.8156	0.70466	0.95078	0.95959	0.98622	0.72624
NR2C1	0.8402	0.74072	0.83291	0.94459	0.69309	0.94803	0.87938	0.99967	0.82996	0.86246
NR2C2	0.86586	0.95555	0.75796	0.9946	0.62185	0.90665	0.98059	0.90746	0.96589	0.89033
NR2C2AP	0.82342	0.81622	0.70883	0.73666	0.68822	0.40248	0.60686	0.37833	0.45981	0.64874
NR2E1	0.2481	0.42779	0.52079	0.40854	0.76011	0.45801	0.96226	0.48524	0.83419	0.50789
NR2F1	0.773	0.89848	0.98178	0.7709	0.98974	0.87179	0.92961	0.95559	0.98975	0.96408
NR2F2	0.35639	0.086571	0.11382	0.29274	0.72951	0.38319	0.48978	0.20401	0.6806	0.29493
NR2F6	0.75956	0.9302	0.69559	0.99298	0.97499	0.98673	0.96633	0.99967	0.040449	0.96387
NR3C1	0.94971	0.5266	0.81234	0.78488	0.43215	0.94267	0.77102	0.93023	0.99255	0.98586
NR3C2	0.9966	0.60367	0.29545	0.93547	0.70341	0.94803	0.97404	0.98298	0.38416	0.95552
NR4A1	0.89277	0.77868	0.95857	0.94559	0.78	0.86003	0.92227	0.9888	0.90258	0.92855
NR4A2	0.64027	0.42545	0.5386	0.7342	0.98847	0.53409	0.6897	0.90111	0.95714	0.95944
NR4A3	0.67927	0.84098	0.87016	0.87595	0.95399	0.74482	0.95078	0.83121	0.93339	0.95677
NR5A1	0.83302	0.94785	0.7324	0.96162	0.94832	0.96782	0.88977	0.91988	0.95082	0.96935
NR5A2	0.60283	0.99865	0.8782	0.75938	0.63318	0.79401	0.99175	0.93698	0.88931	0.84859
NR6A1	0.94173	0.43315	0.70945	0.97505	0.68222	0.93048	0.99175	0.87699	0.86036	0.6954
NRAP	0.933	0.99905	0.85013	0.96949	0.99258	0.96709	0.87725	0.84973	0.92546	0.88104
NRARP	0.92459	0.90033	0.7792	0.83037	0.96082	0.98903	0.96984	0.99009	0.79225	0.50625
NRAS	0.81131	0.72341	0.96061	0.87711	0.71101	0.36265	0.73134	0.88536	0.7119	0.72992
NRBF2	0.97992	0.76414	0.82931	0.3668	0.72313	0.97955	0.96226	0.86459	0.91638	0.69345
NRBP1	0.076227	0.95487	0.23709	0.39688	0.016867	0.06422	0.79023	0.057399	0.16913	0.016477
NRBP2	0.65313	0.15868	0.92606	0.99298	0.74655	0.67637	0.7917	0.73293	0.53742	0.98318
NRCAM	0.85931	0.72887	0.82426	0.42717	0.93672	0.99257	0.98987	0.76871	0.99573	0.72992
NRD1	0.51361	0.90859	0.95745	0.93028	0.59628	0.76194	0.52838	0.90541	0.87571	0.71403
NRDE2	0.70179	0.03612	0.012598	0.1172	0.42217	0.15301	0.92402	0.0024331	0	0
NREP	0.74705	0.8517	0.86616	0.95251	0.99972	0.98503	0.86984	0.97719	0.9313	0.95094
NRF1	0.002924	0.02497	0.0085034	0.34532	0.10319	0.049655	0.66091	0.0049505	0.0079681	0.0032949
NRG1	0.71431	0.63667	0.031172	0.47994	0.52926	0.15652	0.54349	0.022333	0.18199	0.095712
NRG2	0.89437	0.86716	0.83291	0.54486	0.96103	0.84606	0.98763	0.96948	0.99122	0.94259
NRG3	0.9773	0.8603	0.90436	0.92555	0.86101	0.91033	0.69395	0.99669	0.96589	0.78796
NRG4	0.67944	0.53426	0.14238	0.11379	0.47256	0.13339	0.66091	0.47688	0.67856	0.37888
NRGN	0.44988	0.5266	0.36624	0.063444	0.44392	0.48108	0.87725	0.29543	0.43101	0.53434
NRIP1	0.71514	0.66961	0.021918	0.88514	0.025316	0.26605	0.80365	0.011544	0.44633	0.14542
NRIP2	0.89982	0.25	0.2069	0.37752	0.94264	0.49618	0.99575	0.80146	0.66964	0.50114
NRIP3	0.99944	0.97132	0.50998	0.94851	0.1986	0.80935	0.88977	0.98298	0.93403	0.85068
NRK	0.089412	0.069578	0.61486	0.79423	0.085421	0.061713	0.40019	0.098537	0.015267	0.040456
NRL	0.95025	0.93983	0.95745	0.98986	0.9805	0.94499	0.62474	0.90541	0.92963	0.79659
NRM	0.65292	0.75445	0.76863	0.72562	0.99206	0.7079	0.97756	0.96728	0.97548	0.95823
NRN1	0.81924	0.75826	0.65644	0.47601	0.94358	0.67637	0.96007	0.78655	0.58224	0.57984
NRN1L	0.99191	0.75096	0.85017	0.63975	0.56592	0.9305	0.93219	0.96742	0.87264	0.88946
NRP1	0.76392	0.81469	0.40684	0.0083565	0.90733	0.93459	0.99883	0.82964	0.97005	0.53414
NRP2	0.75775	0.34749	0.98709	0.91813	0.72141	0.55065	0.96812	0.77155	0.92963	0.9107
NRROS	0.87238	0.8483	0.86017	0.78528	0.90685	0.77538	0.93219	0.90191	0.87272	0.9641
NRSN1	0.42681	0.8239	0.83434	0.074438	0.20076	0.82099	0.97849	0.4687	0.63142	0.58892
NRSN2	0.44176	0.96249	0.33126	0.86359	0.61672	0.8534	0.82182	0.46093	0.22752	0.99989
NRTN	0.35002	0.93277	0.97645	0.90261	0.85711	0.98616	0.88867	0.95281	0.86581	0.95944
NRXN1	0.78167	0.29868	0.85283	0.78364	0.88225	0.93237	0.88195	0.97129	0.98805	0.98515
NRXN2	0.57057	0.73695	0.79578	0.99548	0.94451	0.95373	0.82015	0.90757	0.542	0.85123
NRXN3	0.2565	0.28157	0.028894	0.30349	0.57827	0.59211	0.49866	0.52448	0.45247	0.10224
NSA2	0.069863	0.0050761	0.0059172	0.036969	0.087542	0.037767	0.56126	0.004158	0.012924	0.007278
NSD1	0.5004	0.079521	0.12242	0.31224	0.49709	0.20481	0.50099	0.92543	0.75623	0.82258
NSDHL	0.64043	0.039761	0.36723	0.3072	0.83572	0.17531	0.48992	0.80426	0.56489	0.040456
NSF	0	0	0	0	0	0	0.0063694	0	0	0
NSFL1C	0.72043	0.89384	0.96886	0.53719	0.46142	0.70251	0.40327	0.9143	0.96905	0.95632
NSG1	0.2565	0.41718	0.34733	0.63474	0.1451	0.20526	0.71789	0.63113	0.13844	0.35386
NSL1	0.21652	0.015408	0.0075901	0.085025	0.11405	0.42997	0.59067	0.014885	0.0079681	0.042683
NSMAF	0.81224	0.51173	0.97682	0.69682	0.77085	0.45593	0.99259	0.90328	0.82974	0.89372
NSMCE1	0.85798	0.13201	0.3514	0.9233	0.91269	0.93144	0.95045	0.80426	0.96456	0.85159
NSMCE2	0.1327	0.11297	0.52647	0.91468	0.71287	0.97559	0.87667	0.6012	0.86702	0.92308
NSMCE4A	0.53271	0.029115	0.55453	0.74064	0.87529	0.91239	0.86237	0.79684	0.99343	0.97074
NSMF	0.80267	0.99378	0.55763	0.86494	0.92893	0.86064	0.91321	0.98633	0.74444	0.99688
NSRP1	0.97114	0.66232	0.17473	0.95153	0.63966	0.92473	0.91748	0.77542	0.4837	0.71183
NSUN2	0.68144	0.29915	0.88142	0.90685	0.88705	0.73742	0.86237	0.74548	0.91517	0.52216
NSUN3	0.99023	0.98863	0.92047	0.9931	0.96988	0.94205	0.87263	0.89143	0.92536	0.87047
NSUN4	0.9655	0.70207	0.89674	0.95251	0.98866	0.55065	0.97756	0.73192	0.68861000000000006	0.83772
NSUN5	0.47624	0.18519	0.20369	0.72027	0.72951	0.9091	0.87425	0.26741	0.81923	0.30015
NSUN6	0.74086	0.6917	0.49487	0.85605	0.42574	0.70561	0.91748	0.3131	0.71204	0.87882
NSUN7	0.81131	0.8832	0.98973	0.90165	0.99626	0.74861	0.81685	0.9689	0.96627	0.92597
NT5C	0.95025	0.5804	0.97445	0.9685	0.83512	0.93927	0.96771	0.99341	0.74787	0.92597
NT5C1A	0.62906	0.55482	0.36786	0.45933	0.99117	0.77551	0.99678	0.49819	0.95253	0.083468
NT5C1B	0.72342	0.94879	0.96886	0.7226	0.97316	0.50768	0.84475	0.99151	0.61328	0.83458
NT5C1B-RDH14	0.89979	0.9577	0.97859	0.75523	0.87184	0.805	0.77135	0.91485	0.908	0.97976
NT5C2	0.99191	0.77771	0.93331	0.99168	0.92824	0.93623	0.93801	0.99669	0.99482	0.71559
NT5C3A	0.58568	0.95911	0.99414	0.40728	0.92425	0.87896	0.86322	0.92333	0.85179	0.64946
NT5C3B	0.99607	0.9939	0.88615	0.9566	0.76967	0.68263	0.91748	0.89143	0.94295	0.77745
NT5DC1	0.97393	0.9302	0.98967	0.30145	0.88423	0.90975	0.40056	0.93454	0.95714	0.91858
NT5DC2	0.58686	0.9047	0.96617	0.82638	0.96008	0.76591	0.87667	0.95888	0.55804	0.98519
NT5DC3	0.41864	0.40576	0.94431	0.79662	0.93672	0.93949	0.63309	0.55984	0.77356	0.76566
NT5E	0.66805	0.97879	0.98466	0.21749	0.9221	0.82795	0.9901	0.9308	0.97398	0.95552
NT5M	0.73512	0.89603	0.56208	0.82079	0.52557	0.87871	0.90064	0.47036	0.74922	0.66693
NTAN1	0.99809	0.98536	0.84922	0.78494	0.96915	0.90719	0.9647	0.9519	0.76524	0.87758
NTF3	0.59564	0.6917	0.23281	0.74494	0.86013	0.41685	0.78625	0.55963	0.1792	0.22873
NTF4	0.97992	0.7548	0.89353	0.48775	0.86031	0.77133	0.95025	0.93023	0.87955	0.91584
NTHL1	0.67927	0.91587	0.94737	0.87163	0.82491	0.94448	0.94785	0.86824	0.50774	0.93805
NTM	0.18557	0.56278	0.68141	0.86539	0.92893	0.97979	0.92227	0.58183	0.78778	0.46423
NTMT1	0.6038	0.90662	0.8568	0.72864	0.78028	0.99883	0.84425	0.96846	0.97894	0.875
NTN1	0.26652	0.97879	0.897	0.90685	0.81743	0.91033	0.88794	0.98716	0.98493	0.94058
NTN3	0.48564	0.90262	0.81303	0.78238	0.9668	0.96486	0.94785	0.9326	0.73111	0.98401
NTN4	0.98	0.90485	0.92575	0.88514	0.96803	0.42675	0.65197	0.028868	0.76265	0.21374
NTN5	0.8322	0.28849	0.32147	0.28563	0.3344	0.4395	0.48935	0.6054	0.88175	0.47105
NTNG1	0.58571	0.80157	0.95848	0.926	0.99104	0.98219	0.87667	0.92333	0.79894	0.99191
NTNG2	0.75956	0.73582	0.63498	0.92096	0.99603	0.98949	0.92227	0.91336	0.97806	0.93969
NTPCR	0.69896	0.96111	0.88632	0.97576	0.85151	0.63469	0.86751	0.61465	0.45012	0.44346
NTRK1	0.95432	0.84857	0.98557	0.9811	0.81414	0.58268	0.95058	0.98788	0.9375	0.72972
NTRK2	0.94971	0.14944	0.37625	0.78494	0.59501	0.57183	0.8818	0.73054	0.87272	0.43909
NTRK3	0.79342	0.88846	0.58897	0.40277	0.90198	0.68436	0.95078	0.93546	0.61842	0.97917
NTS	0.36591	0.98536	0.74615	0.72594	0.57306	0.65384	0.52838	0.76871	0.94014	0.4408
NTSR1	0.044776	0.45183	0.64773	0.26789	0.68592	0.50802	0.88318	0.27704	0.33374	0.36407
NTSR2	0.58552	0.57943	0.73951	0.49602	0.82639	0.70121	0.92227	0.80248	0.74029	0.66089
NUAK1	0.99103	0.92919	0.52079	0.99755	0.84632	0.90435	0.98059	0.53542	0.74352	0.73906
NUAK2	0.96964	0.82049	0.98209	0.90864	0.98558	0.86401	0.75885	0.91987	0.98493	0.92129
NUB1	0.65074	0.90933	0.71103	0.4235	0.93203	0.96117	0.73805	0.20917	0.49098	0.97564
NUBP1	0.24299	0.02867	0.064722	0.92102	0.20995	0.55613	0.77849	0.023515	0.28475	0.0032949
NUBP2	0.91382	0.47643	0.72299	0.84738	0.7912	0.94307	0.99324	0.3825	0.88191	0.42896
NUBPL	0.61035	0.6783	0.97578	0.94524	0.96392	0.89681	0.89584	0.76488	0.9715	0.44786
NUCB1	0.74954	0.95444	0.88615	0.84551	0.9259	0.80983	0.97174	0.8704	0.98721	0.78822
NUCB2	0.24809	0.82946	0.58854	0.70845	0.98352	0.96853	0.97121	0.63113	0.84053	0.81172
NUCKS1	0.1845	0.86574	0.99042	0.96184	0.96803	0.95664	0.89453	0.85113	0.94654	0.83124
NUDC	0.023857	0.017518	0.054187	0.086902	0.33333	0.0048309	0.94292	0.096875	0.15493	0.026376
NUDCD1	0.92781	0.60589	0.99209	0.92897	0.94133	0.70823	0.66621	0.74744	0.96997	0.4258
NUDCD2	0.9612	0.9751	0.93059	0.92755	0.9886	0.77941	0.92199	0.98736	0.97806	0.97081
NUDCD3	0.80221	0.23541	0.060115	0.76535	0.94587	0.26433	0.91748	0.11789	0.44068	0.007278
NUDT1	0.89233	0.90275	0.79048	0.98763	0.99104	0.95077	0.96007	0.96279	0.70705	0.89717
NUDT10	0.57143	0.67602	0.6757	0.7695	0.93065	0.94138	0.92537	0.68709	0.93644	0.4513
NUDT11	0.99445	0.8332	0.9307	0.93231	0.79687	0.70272	0.74115	0.69873	0.96673	0.90601
NUDT12	0.85931	0.98927	0.97727	0.89313	0.6192	0.99265	0.99259	0.92959	0.37951	0.83852
NUDT13	0.93677	0.81041	0.99658	0.78693	0.81206	0.87225	0.88794	0.9592	0.88941	0.98223
NUDT14	0.81131	0.7299	0.85017	0.80287	0.93203	0.86505	0.65599	0.83753	0.85452	0.62603
NUDT15	0.95432	0.9041	0.90388	0.6389	0.93853	0.50447	0.93219	0.50703	0.98331	0.97892
NUDT16	0.35714	0.7724	0.66023	0.96911	0.7573	0.72535	0.99271	0.6456	0.86823	0.7607
NUDT16L1	0.70705	0.74382	0.799	0.66594	0.87343	0.6044	0.48992	0.66656	0.97557	0.47223
NUDT17	0.43858	0.77348	0.85809	0.7179	0.8959	0.79882	0.87663	0.88416	0.85101	0.91969
NUDT19	0.44672	0.82479	0.99042	0.84331	0.55679	0.79401	0.87725	0.81322	0.98493	0.87694
NUDT2	0.97724	0.36172	0.77537	0.77503	0.026882	0.046377	0.58795	0.93289	0.99177	0.48707
NUDT21	0	0.029115	0	0.1197	0.034146	0	0.011628	0.004158	0.0029762	0.0062992
NUDT22	0.81028	0.67399	0.70882	0.98114	0.92454	0.17531	0.69157	0.7541	0.46537	0.88907
NUDT3	0.89948	0.77135	0.83894	0.63566	0.99264	0.8412	0.86215	0.9327	0.90258	0.9109
NUDT4	0.087678	0.12061	0.24546	0.04894	0.463	0.42044	0.64721	0.23017	0.36411	0.16743
NUDT5	0.83423	0.60093	0.68278	0.74997	0.43448	0.77327	0.87725	0.78298	0.84928	0.96835
NUDT6	0.84265	0.36781	0.69771	0.66906	0.9221	0.73278	0.96771	0.98025	0.88932	0.94802
NUDT7	0.48504	0.82932	0.524	0.71708	0.95	0.50349	0.91774	0.68752	0.75866	0.61385
NUDT8	0.9903	0.68199	0.67424	0.78493	0.66716	0.50722	0.88895	0.89835	0.64206	0.80227
NUDT9	0.95514	0.10115	0.047319	0.81881	0.28985	0.046377	0.74424	0.12328	0.94083	0.68659
NUF2	0.1845	0.011589	0.02799	0.0032258	0.003268	0.15527	0.15538	0	0.0047393	0
NUFIP1	0.47814	0.071062	0.11499	0.3938	0.44977	0.22727	0.96226	0.2271	0.28865	0.18177
NUFIP2	0.89854	0.75826	0.45701	0.94146	0.58617	0.43204	0.8428	0.95454	0.99343	0.80257
NUGGC	0.9645	0.96874	0.41061	0.35119	0.095186	0.79592	0.87725	0.053521	0.13613	0.31696
NUMA1	0.51314	0.21581	0.37414	0.77358	0.054645	0.43001	0.90916	0.53205	0.51092	0.30041
NUMB	0.87796	0.86531	0.51815	0.99536	0.85518	0.69301	0.77847	0.90657	0.9375	0.96705
NUMBL	0.35002	0.5804	0.5511	0.94846	0.4898	0.53409	0.92227	0.93725	0.77716	0.99843
NUP107	0.83208	0.55743	0.062963	0.45933	0.39865	0.70542	0.38598	0.11246	0.13444	0.2135
NUP133	0.16121	0.029115	0	0.062215	0.1103	0.045113	0.8428	0.004158	0.0047393	0.0032949
NUP153	0.57666	0.95555	0.30115	0.7226	0.33907	0.38115	0.88924	0.39802	0.58965	0.41465
NUP155	0.21202	0.16464	0.004386	0.24011	0.86552	0.046742	0.97492	0.014885	0.056968	0.067986
NUP160	0.068871	0.10743	0.0075901	0.14603	0.27998	0.06422	0.18914	0	0	0.015544
NUP188	0.59447	0.63667	0.98514	0.92512	0.97108	0.94421	0.82328	0.63812	0.82255	0.83578
NUP205	0.71869	0.066315	0.03202	0.36847	0.14882	0.48385	0.96226	0.025485	0.094536	0.12508
NUP210	0.53784	0.8478	0.96209	0.99386	0.90733	0.99883	0.73805	0.8363	0.73828	0.91807
NUP210L	0.95721	0.95753	0.93085	0.91822	0.63036	0.54786	0.91321	0.70349	0.97806	0.97009
NUP214	0.22903	0.042318	0.0085034	0.099415	0.18189	0.02993	0.46885	0.0049505	0.0079681	0
NUP35	0.83076	0.78596	0.96886	0.54449	0.85388	0.83994	0.85939	0.97374	0.92026	0.95821
NUP37	0.6024	0.079521	0.36934	0.40277	0.2852	0.29088	0.40019	0.65422	0.98708	0.50658
NUP43	0.7765	0.057007	0.35704	0.95973	0.95879	0.30045	0.92227	0.064711	0.061616	0.20758
NUP50	0.5051	0.5422	0.58854	0.87379	0.64085	0.51166	0.59534	0.64478	0.82924	0.70388
NUP54	0.28149	0.98871	0.18913	0.81262	0.69	0.73542	0.89529	0.11143	0.19085	0.19868
NUP62	0.63242	0.3916	0.086278	0.8366	0.60782	0.17331	0.94557	0.0049505	0.034762	0.016477
NUP62CL	0.29502	0.45826	0.43825	0.96631	0.84957	0.17531	0.96226	0.54038	0.72888	0.16398
NUP85	0.60891	0.1694	0.0162	0.47451	0.66716	0.042748	0.93725	0.004158	0.0064378	0.0018587
NUP88	0.58262	0.046968	0.004386	0.63225	0.15398	0.070194	0.85406	0	0.0047393	0
NUP93	0.002924	0.008881	0	0.050162	0.003268	0	0.32164	0	0	0
NUP98	0.14223	0.61285	0.24546	0.17067	0.20434	0.16689	0.081433	0.29841	0.46629	0.30045
NUPL1	0.98273	0.72446	0.35164	0.85124	0.20434	0.96893	0.69721	0.81138	0.43402	0.74361
NUPL2	0.58348	0.84576	0.91733	0.84121	0.83754	0.65857	0.84527	0.69516	0.97794	0.89799
NUPR1	0.82461	0.9807	0.90683	0.94566	0.98528	0.83512	0.95677	0.9545	0.46981	0.80819
NUPR1L	0.64904	0.62177	0.89436	0.96199	0.60323	0.97559	0.96948	0.84863	0.96143	0.93664
NUS1	0.17579	0.0030303	0	0	0.0082418	0	0.028436	0.025485	0.011111	0.011984
